,datetime,open,close,high,low,volume,openinterest
8641,20210303  07:10,697.05,696.0,697.15,696.0,49,
8642,20210303  07:15,695.55,696.3,696.5,695.37,20,
8643,20210303  07:20,696.33,696.5,696.84,696.33,10,
8644,20210303  07:25,696.55,696.25,697.21,696.25,30,
8645,20210303  07:30,696.19,695.02,696.7,695.02,40,
8646,20210303  07:35,695.02,695.5,695.93,694.45,59,
8647,20210303  07:40,695.12,696.71,696.71,695.05,21,
8648,20210303  07:45,696.78,696.0,696.78,696.0,8,
8649,20210303  07:50,695.92,696.0,696.69,695.52,29,
8650,20210303  07:55,696.7,697.63,697.63,696.7,21,
8651,20210303  08:00,697.04,695.49,700.7,695.0,217,
8652,20210303  08:05,695.21,693.0,695.21,692.88,92,
8653,20210303  08:10,692.61,693.2,693.2,692.0,50,
8654,20210303  08:15,693.8,694.0,695.0,693.21,34,
8655,20210303  08:20,693.86,693.6,693.86,693.22,21,
8656,20210303  08:25,693.54,692.45,693.75,692.45,69,
8657,20210303  08:30,692.31,687.99,692.31,687.23,191,
8658,20210303  08:35,688.88,688.9,690.0,688.5,136,
8659,20210303  08:40,688.75,683.06,688.75,681.0,534,
8660,20210303  08:45,683.7,684.93,685.89,681.89,300,
8661,20210303  08:50,684.5,686.57,688.02,683.53,158,
8662,20210303  08:55,687.11,685.58,687.5,684.21,120,
8663,20210303  09:00,685.0,687.75,687.75,684.0,101,
8664,20210303  09:05,686.89,686.65,688.0,686.05,113,
8665,20210303  09:10,687.39,683.63,687.93,683.63,114,
8666,20210303  09:15,683.6,685.0,685.5,682.35,90,
8667,20210303  09:20,684.96,686.01,686.01,684.0,70,
8668,20210303  09:25,686.2,687.38,688.0,685.0,239,
8669,20210303  09:30,687.38,689.88,694.22,687.25,5300,
8670,20210303  09:35,689.98,687.18,690.08,683.35,3341,
8671,20210303  09:40,687.11,688.99,689.18,684.13,2468,
8672,20210303  09:45,688.35,696.75,696.89,687.24,4001,
8673,20210303  09:50,696.67,696.22,700.7,695.02,4434,
8674,20210303  09:55,696.03,691.09,699.32,689.78,3948,
8675,20210303  10:00,690.98,688.14,692.99,686.78,2825,
8676,20210303  10:05,688.33,688.77,689.69,684.36,3712,
8677,20210303  10:10,688.54,680.32,689.82,680.25,3626,
8678,20210303  10:15,680.5,678.81,681.85,676.03,3390,
8679,20210303  10:20,678.94,679.07,680.7,673.39,4031,
8680,20210303  10:25,678.92,678.83,683.15,677.43,3252,
8681,20210303  10:30,679.01,680.35,680.74,673.47,2876,
8682,20210303  10:35,680.62,683.63,683.63,678.47,1894,
8683,20210303  10:40,683.2,677.75,683.59,677.08,1579,
8684,20210303  10:45,677.83,685.0,686.0,676.13,3372,
8685,20210303  10:50,685.21,684.05,685.89,682.18,1917,
8686,20210303  10:55,683.91,688.74,689.12,681.0,2693,
8687,20210303  11:00,688.83,691.19,692.75,688.0,3104,
8688,20210303  11:05,691.11,692.3,694.7,690.83,2211,
8689,20210303  11:10,692.23,690.73,692.84,690.02,1870,
8690,20210303  11:15,690.7,690.5,690.71,687.15,1991,
8691,20210303  11:20,690.46,691.68,694.0,689.45,1809,
8692,20210303  11:25,691.07,693.3,693.93,690.63,1585,
8693,20210303  11:30,693.15,689.42,693.88,688.6,1742,
8694,20210303  11:35,689.22,686.03,689.26,685.61,1446,
8695,20210303  11:40,686.0,684.69,687.02,684.27,1720,
8696,20210303  11:45,684.95,683.9,686.5,683.23,1655,
8697,20210303  11:50,683.83,685.61,686.77,682.61,1492,
8698,20210303  11:55,685.35,682.5,688.03,682.29,1456,
8699,20210303  12:00,682.3,682.66,683.95,681.94,1007,
8700,20210303  12:05,682.3,682.32,682.95,680.3,1308,
8701,20210303  12:10,682.14,683.58,684.36,680.83,920,
8702,20210303  12:15,683.45,681.14,683.77,680.55,714,
8703,20210303  12:20,681.04,681.04,681.45,679.56,712,
8704,20210303  12:25,680.95,680.03,681.5,679.15,792,
8705,20210303  12:30,680.42,679.01,682.25,678.43,874,
8706,20210303  12:35,678.9,680.78,682.45,678.62,907,
8707,20210303  12:40,680.53,681.68,682.99,679.65,1000,
8708,20210303  12:45,681.14,682.97,683.86,680.05,997,
8709,20210303  12:50,682.93,679.74,683.73,679.65,1080,
8710,20210303  12:55,679.58,677.13,680.17,676.66,1170,
8711,20210303  13:00,676.96,678.14,678.81,676.35,915,
8712,20210303  13:05,678.25,678.67,679.72,677.2,927,
8713,20210303  13:10,678.46,678.81,680.93,676.6,1072,
8714,20210303  13:15,679.0,682.73,683.0,678.15,1160,
8715,20210303  13:20,682.32,681.01,683.27,680.89,796,
8716,20210303  13:25,681.04,680.56,682.33,679.61,793,
8717,20210303  13:30,680.26,678.49,680.47,677.95,669,
8718,20210303  13:35,678.7,678.2,680.0,677.93,486,
8719,20210303  13:40,678.2,676.03,678.25,675.9,1128,
8720,20210303  13:45,676.0,674.26,676.96,673.13,1655,
8721,20210303  13:50,674.25,672.74,675.39,672.28,1487,
8722,20210303  13:55,672.57,671.49,672.83,669.19,2573,
8723,20210303  14:00,671.6,669.27,672.75,669.01,1990,
8724,20210303  14:05,669.61,668.59,669.94,666.01,2584,
8725,20210303  14:10,668.47,671.37,671.82,667.04,1970,
8726,20210303  14:15,671.14,668.79,671.17,667.56,1004,
8727,20210303  14:20,668.81,666.03,670.48,665.11,2111,
8728,20210303  14:25,666.11,666.89,667.76,664.49,1537,
8729,20210303  14:30,666.3,664.13,668.83,663.6,1702,
8730,20210303  14:35,664.15,669.5,671.57,664.15,3057,
8731,20210303  14:40,669.32,668.24,670.41,667.77,1767,
8732,20210303  14:45,668.27,663.32,668.49,662.1,2838,
8733,20210303  14:50,663.35,666.51,667.08,662.13,2340,
8734,20210303  14:55,666.39,668.49,668.75,664.6,1382,
8735,20210303  15:00,668.5,665.55,668.5,665.52,1197,
8736,20210303  15:05,665.42,663.65,665.97,662.69,1547,
8737,20210303  15:10,663.69,663.75,666.49,663.2,1396,
8738,20210303  15:15,663.8,659.57,664.08,659.29,2530,
8739,20210303  15:20,659.68,657.91,660.5,657.01,1894,
8740,20210303  15:25,657.95,657.23,658.65,655.17,2755,
8741,20210303  15:30,657.26,658.17,659.71,656.77,2464,
8742,20210303  15:35,658.0,655.28,659.28,655.0,2283,
8743,20210303  15:40,655.39,655.17,656.33,654.7,2707,
8744,20210303  15:45,655.14,660.37,661.2,655.07,3089,
8745,20210303  15:50,660.08,654.73,660.08,653.27,3608,
8746,20210303  15:55,654.8,652.41,656.72,651.7,4746,
8747,20210303  16:00,652.23,650.01,654.25,650.0,6186,
8748,20210303  16:05,650.01,651.69,653.0,650.0,166,
8749,20210303  16:10,652.03,653.1,676.3,651.15,415,
8750,20210303  16:15,653.2,654.5,656.97,653.2,230,
8751,20210303  16:20,655.16,655.8,655.98,654.28,63,
8752,20210303  16:25,655.62,653.0,655.62,651.17,107,
8753,20210303  16:30,653.7,653.2,657.29,653.2,147,
8754,20210303  16:35,657.45,656.95,657.9,656.02,89,
8755,20210303  16:40,656.66,654.03,656.68,654.0,56,
8756,20210303  16:45,654.95,655.25,656.2,654.9,42,
8757,20210303  16:50,655.73,655.26,656.0,655.26,16,
8758,20210303  16:55,655.5,656.25,656.5,655.5,46,
8759,20210303  17:00,656.89,656.5,657.39,656.0,40,
8760,20210303  17:05,656.5,657.39,657.39,656.5,44,
8761,20210303  17:10,657.5,661.49,661.5,657.5,140,
8762,20210303  17:15,660.65,660.0,661.0,660.0,56,
8763,20210303  17:20,659.89,657.35,659.89,657.0,56,
8764,20210303  17:25,658.86,659.0,659.0,658.5,19,
8765,20210303  17:30,658.5,657.25,658.5,656.57,21,
8766,20210303  17:35,657.11,657.95,657.95,657.01,3,
8767,20210303  17:40,658.94,658.92,658.99,658.0,36,
8768,20210303  17:45,658.5,658.0,658.5,657.0,17,
8769,20210303  17:50,658.5,658.5,658.5,657.5,31,
8770,20210303  17:55,658.02,659.68,659.69,658.02,31,
8771,20210303  18:00,659.0,658.88,659.0,657.99,17,
8772,20210303  18:05,659.0,659.1,660.1,658.98,79,
8773,20210303  18:10,659.79,656.0,660.0,656.0,90,
8774,20210303  18:15,655.8,653.2,655.8,652.0,99,
8775,20210303  18:20,653.8,652.6,656.99,651.5,139,
8776,20210303  18:25,652.55,653.5,654.0,652.55,25,
8777,20210303  18:30,653.5,651.5,653.5,651.0,121,
8778,20210303  18:35,651.6,651.0,652.49,651.0,58,
8779,20210303  18:40,651.03,652.1,652.5,651.0,117,
8780,20210303  18:45,652.03,653.39,653.39,652.0,22,
8781,20210303  18:50,653.0,651.0,653.0,651.0,63,
8782,20210303  18:55,651.03,650.0,651.41,650.0,198,
8783,20210303  19:00,650.0,651.95,651.95,649.12,112,
8784,20210303  19:05,651.5,651.0,651.5,651.0,15,
8785,20210303  19:10,651.2,651.35,652.55,651.0,65,
8786,20210303  19:15,651.5,650.85,652.0,650.85,49,
8787,20210303  19:20,650.6,651.67,651.67,650.0,59,
8788,20210303  19:25,652.0,652.0,652.74,652.0,9,
8789,20210303  19:30,651.53,653.1,653.1,651.5,44,
8790,20210303  19:35,653.43,654.0,655.0,653.1,42,
8791,20210303  19:40,653.81,654.5,655.88,653.5,120,
8792,20210303  19:45,654.15,653.1,654.25,653.0,43,
8793,20210303  19:50,653.27,653.5,653.84,651.75,126,
8794,20210303  19:55,653.03,653.93,654.15,653.0,58,
8795,20210304  04:00,654.81,659.99,660.0,654.81,14,
8796,20210304  04:05,658.2,656.9,658.2,656.9,8,
8797,20210304  04:10,655.25,652.8,655.25,650.31,16,
8798,20210304  04:15,652.5,651.0,652.66,651.0,8,
8799,20210304  04:20,650.0,642.0,650.0,642.0,39,
8800,20210304  04:25,640.61,637.8,640.61,636.0,79,
8801,20210304  04:30,641.12,639.0,641.12,638.97,10,
8802,20210304  04:35,639.0,638.0,639.0,637.0,43,
8803,20210304  04:40,638.69,640.0,640.2,638.69,46,
8804,20210304  04:45,641.5,645.0,646.0,641.5,174,
8805,20210304  04:50,643.01,643.66,643.66,642.66,9,
8806,20210304  04:55,644.19,648.0,648.0,644.19,101,
8807,20210304  05:00,648.0,648.0,648.0,646.49,10,
8808,20210304  05:05,650.0,650.0,651.0,650.0,29,
8809,20210304  05:10,648.0,648.0,648.0,648.0,19,
8810,20210304  05:15,648.0,648.0,648.0,648.0,19,
8811,20210304  05:20,648.0,649.45,649.45,648.0,44,
8812,20210304  05:25,649.04,648.0,649.04,648.0,23,
8813,20210304  05:30,648.0,646.0,648.0,646.0,16,
8814,20210304  05:35,645.1,643.55,645.1,643.55,4,
8815,20210304  05:40,643.0,641.8,643.1,641.8,44,
8816,20210304  05:45,641.01,642.76,642.76,641.01,6,
8817,20210304  05:50,642.5,643.1,643.1,642.0,62,
8818,20210304  05:55,643.4,643.02,643.4,643.02,3,
8819,20210304  06:00,643.59,642.49,643.59,642.2,9,
8820,20210304  06:05,642.92,642.92,642.92,642.92,1,
8821,20210304  06:10,642.29,641.2,642.29,641.2,17,
8822,20210304  06:15,640.29,640.02,640.29,640.02,6,
8823,20210304  06:20,639.2,639.18,639.2,639.18,10,
8824,20210304  06:25,640.0,641.3,641.3,640.0,4,
8825,20210304  06:30,641.6,642.37,642.37,641.6,4,
8826,20210304  06:35,642.85,645.1,645.1,642.85,19,
8827,20210304  06:40,646.5,646.39,646.5,646.39,2,
8828,20210304  06:45,645.84,647.3,647.3,645.84,7,
8829,20210304  06:50,648.95,649.7,650.0,648.08,41,
8830,20210304  06:55,650.07,650.17,650.75,649.7,9,
8831,20210304  07:00,650.07,650.0,654.11,648.0,295,
8832,20210304  07:05,650.02,648.48,650.3,645.9,233,
8833,20210304  07:10,648.49,654.56,655.0,648.49,156,
8834,20210304  07:15,653.4,657.0,658.85,653.4,151,
8835,20210304  07:20,657.5,655.95,658.0,653.85,105,
8836,20210304  07:25,655.65,653.95,655.65,651.55,149,
8837,20210304  07:30,655.0,649.0,655.0,649.0,57,
8838,20210304  07:35,648.73,650.35,651.4,648.73,71,
8839,20210304  07:40,651.22,651.2,652.0,650.53,66,
8840,20210304  07:45,651.74,650.5,652.04,650.32,20,
8841,20210304  07:50,650.05,650.33,650.84,649.0,43,
8842,20210304  07:55,649.94,650.0,650.0,648.23,26,
8843,20210304  08:00,647.0,649.25,658.87,645.0,418,
8844,20210304  08:05,649.5,648.16,650.0,647.49,173,
8845,20210304  08:10,648.16,648.8,650.48,648.11,89,
8846,20210304  08:15,648.96,648.93,650.13,648.21,41,
8847,20210304  08:20,648.93,653.97,653.97,648.4,123,
8848,20210304  08:25,653.57,655.0,657.0,652.85,192,
8849,20210304  08:30,655.66,655.58,655.66,652.0,100,
8850,20210304  08:35,654.9,654.96,655.0,654.11,26,
8851,20210304  08:40,655.0,656.8,658.0,655.0,135,
8852,20210304  08:45,656.51,654.5,657.0,653.52,197,
8853,20210304  08:50,654.4,656.9,656.9,654.4,55,
8854,20210304  08:55,657.5,656.8,658.0,655.2,73,
8855,20210304  09:00,656.05,652.99,657.9,652.38,219,
8856,20210304  09:05,654.0,654.0,656.47,653.26,95,
8857,20210304  09:10,654.0,657.5,657.75,654.0,85,
8858,20210304  09:15,657.29,656.9,657.74,656.0,64,
8859,20210304  09:20,657.0,661.0,661.99,657.0,178,
8860,20210304  09:25,660.99,655.38,661.22,654.86,378,
8861,20210304  09:30,655.38,665.27,666.58,653.61,8905,
8862,20210304  09:35,665.78,664.11,668.45,661.02,4188,
8863,20210304  09:40,664.32,656.94,665.5,654.54,4052,
8864,20210304  09:45,656.93,642.12,657.86,641.52,7233,
8865,20210304  09:50,642.12,646.37,647.32,638.34,7270,
8866,20210304  09:55,646.61,639.32,647.36,638.0,5180,
8867,20210304  10:00,639.48,625.39,640.23,625.16,10333,
8868,20210304  10:05,625.87,625.53,629.27,622.22,8524,
8869,20210304  10:10,625.53,628.25,628.9,617.01,11917,
8870,20210304  10:15,628.19,624.24,630.67,624.23,6978,
8871,20210304  10:20,624.3,633.36,634.44,623.05,6767,
8872,20210304  10:25,633.16,635.4,637.73,631.0,5670,
8873,20210304  10:30,635.14,638.8,639.23,633.39,5087,
8874,20210304  10:35,638.92,644.83,644.83,637.8,5560,
8875,20210304  10:40,644.82,647.91,649.61,642.22,5118,
8876,20210304  10:45,647.99,647.93,653.45,646.59,6166,
8877,20210304  10:50,647.93,643.96,652.0,642.66,4995,
8878,20210304  10:55,643.95,651.52,654.63,643.24,5017,
8879,20210304  11:00,651.9,653.31,654.9,649.06,4496,
8880,20210304  11:05,653.47,646.92,653.74,645.95,3704,
8881,20210304  11:10,647.3,642.2,648.17,641.65,3286,
8882,20210304  11:15,642.2,644.47,646.36,640.68,3854,
8883,20210304  11:20,644.76,646.01,646.47,642.0,3109,
8884,20210304  11:25,645.9,639.4,647.34,639.19,3013,
8885,20210304  11:30,639.28,639.49,644.04,638.03,3550,
8886,20210304  11:35,639.49,643.99,644.25,639.27,2351,
8887,20210304  11:40,643.65,641.87,646.23,641.85,3435,
8888,20210304  11:45,641.7,641.68,643.47,639.21,2348,
8889,20210304  11:50,641.88,640.38,642.0,638.86,1735,
8890,20210304  11:55,640.21,635.75,640.21,635.02,3378,
8891,20210304  12:00,635.77,638.7,639.13,634.59,3040,
8892,20210304  12:05,638.84,637.76,639.2,635.21,1664,
8893,20210304  12:10,637.73,631.24,637.77,630.06,4181,
8894,20210304  12:15,631.22,633.43,636.5,630.26,3163,
8895,20210304  12:20,633.42,626.06,635.87,625.53,4331,
8896,20210304  12:25,626.0,624.98,626.56,621.0,6191,
8897,20210304  12:30,624.65,621.68,626.21,618.88,5350,
8898,20210304  12:35,621.71,627.98,628.16,620.0,4918,
8899,20210304  12:40,627.94,623.54,628.97,622.69,3835,
8900,20210304  12:45,623.65,613.99,623.72,613.11,7567,
8901,20210304  12:50,613.97,610.1,619.35,610.1,7266,
8902,20210304  12:55,610.2,611.09,613.65,606.67,8568,
8903,20210304  13:00,611.15,617.42,619.06,609.38,6291,
8904,20210304  13:05,617.46,613.88,617.46,609.35,5703,
8905,20210304  13:10,613.95,608.4,613.96,606.0,5464,
8906,20210304  13:15,608.3,614.9,616.64,606.02,6831,
8907,20210304  13:20,614.81,613.91,615.05,608.21,5594,
8908,20210304  13:25,613.67,618.7,618.85,610.0,5979,
8909,20210304  13:30,618.29,611.78,618.48,610.3,5163,
8910,20210304  13:35,611.8,615.55,617.61,611.57,4416,
8911,20210304  13:40,615.33,610.89,617.0,608.17,4890,
8912,20210304  13:45,610.53,605.77,611.43,605.0,5551,
8913,20210304  13:50,606.14,605.04,609.32,602.4,7671,
8914,20210304  13:55,605.01,601.54,607.71,601.1,7256,
8915,20210304  14:00,601.35,604.46,607.14,601.25,5705,
8916,20210304  14:05,604.35,607.92,609.43,603.88,6095,
8917,20210304  14:10,607.71,603.77,608.13,602.69,5442,
8918,20210304  14:15,603.36,604.91,605.65,600.0,5481,
8919,20210304  14:20,604.7,613.69,613.71,604.69,5620,
8920,20210304  14:25,613.73,612.96,615.99,611.92,5611,
8921,20210304  14:30,612.98,610.52,615.09,609.7,4175,
8922,20210304  14:35,610.52,608.9,611.74,606.83,4383,
8923,20210304  14:40,608.86,618.17,618.75,608.28,4529,
8924,20210304  14:45,618.2,620.72,622.68,615.5,5892,
8925,20210304  14:50,621.0,621.54,623.9,617.2,5525,
8926,20210304  14:55,621.36,621.91,623.19,619.52,2764,
8927,20210304  15:00,621.66,616.72,626.31,616.33,4601,
8928,20210304  15:05,617.03,615.54,619.83,615.25,2040,
8929,20210304  15:10,615.45,615.0,615.86,613.03,2680,
8930,20210304  15:15,614.59,614.24,617.84,613.1,2015,
8931,20210304  15:20,614.38,613.0,616.46,612.4,2885,
8932,20210304  15:25,612.95,616.39,618.0,611.18,3662,
8933,20210304  15:30,616.09,619.47,621.96,614.69,3276,
8934,20210304  15:35,619.19,617.4,622.22,616.51,2920,
8935,20210304  15:40,617.07,619.61,621.37,616.31,2327,
8936,20210304  15:45,619.52,618.0,621.0,616.1,2499,
8937,20210304  15:50,618.27,619.49,621.86,618.17,3558,
8938,20210304  15:55,619.35,621.49,621.96,618.75,4379,
8939,20210304  16:00,621.44,622.25,622.8,619.98,5605,
8940,20210304  16:05,622.28,621.61,622.6,621.0,555,
8941,20210304  16:10,621.15,621.49,622.2,621.15,54,
8942,20210304  16:15,621.4,620.65,621.99,620.65,213,
8943,20210304  16:20,620.65,620.34,620.75,619.99,72,
8944,20210304  16:25,620.35,620.01,620.97,620.01,39,
8945,20210304  16:30,620.8,620.96,621.84,620.55,42,
8946,20210304  16:35,621.0,619.95,621.0,619.0,62,
8947,20210304  16:40,619.5,618.69,619.95,618.69,42,
8948,20210304  16:45,619.0,620.4,620.8,619.0,68,
8949,20210304  16:50,620.25,616.96,620.25,616.8,89,
8950,20210304  16:55,617.0,614.8,617.0,614.0,119,
8951,20210304  17:00,614.9,615.0,615.0,614.01,54,
8952,20210304  17:05,615.0,615.0,615.0,614.5,35,
8953,20210304  17:10,614.98,614.19,614.98,614.0,116,
8954,20210304  17:15,614.19,615.15,616.0,614.15,116,
8955,20210304  17:20,615.3,615.57,621.44,615.0,171,
8956,20210304  17:25,615.99,617.0,617.42,615.99,40,
8957,20210304  17:30,617.0,615.4,617.0,615.4,20,
8958,20210304  17:35,615.52,615.01,616.0,615.01,52,
8959,20210304  17:40,615.03,615.0,615.35,614.61,56,
8960,20210304  17:45,614.77,614.75,621.44,614.29,615,
8961,20210304  17:50,614.75,614.65,614.75,614.35,38,
8962,20210304  17:55,614.65,614.6,614.65,614.4,25,
8963,20210304  18:00,614.74,614.05,614.74,614.0,61,
8964,20210304  18:05,614.03,615.11,615.25,614.0,97,
8965,20210304  18:10,615.0,616.15,616.75,615.0,21,
8966,20210304  18:15,616.1,615.0,616.1,615.0,27,
8967,20210304  18:20,615.05,615.0,615.15,615.0,32,
8968,20210304  18:25,615.0,614.51,615.02,614.51,115,
8969,20210304  18:30,614.74,614.76,615.0,614.57,29,
8970,20210304  18:35,614.77,614.17,614.77,614.17,38,
8971,20210304  18:40,614.01,609.89,614.01,609.01,124,
8972,20210304  18:45,609.89,606.5,610.0,606.0,67,
8973,20210304  18:50,607.01,606.85,608.0,606.0,43,
8974,20210304  18:55,606.0,606.0,606.75,605.36,74,
8975,20210304  19:00,605.62,603.51,605.8,603.18,255,
8976,20210304  19:05,603.5,603.9,605.0,603.28,63,
8977,20210304  19:10,603.71,601.82,604.0,600.5,248,
8978,20210304  19:15,601.57,603.63,603.63,600.5,85,
8979,20210304  19:20,603.11,602.83,603.11,601.64,148,
8980,20210304  19:25,603.2,603.11,604.59,603.0,105,
8981,20210304  19:30,603.11,601.5,603.66,601.5,87,
8982,20210304  19:35,601.5,601.2,602.0,600.5,205,
8983,20210304  19:40,601.06,600.12,601.5,600.12,165,
8984,20210304  19:45,600.45,600.02,600.6,600.0,190,
8985,20210304  19:50,600.01,601.25,601.5,600.0,287,
8986,20210304  19:55,601.89,600.1,602.0,600.1,264,
8987,20210305  04:00,610.5,610.0,610.5,605.5,76,
8988,20210305  04:05,609.7,611.0,612.29,609.7,23,
8989,20210305  04:10,611.0,611.0,611.35,609.5,64,
8990,20210305  04:15,611.0,612.04,612.5,611.0,57,
8991,20210305  04:20,612.09,613.0,613.0,612.0,12,
8992,20210305  04:25,613.0,612.0,613.0,612.0,54,
8993,20210305  04:30,612.0,611.8,612.06,611.8,71,
8994,20210305  04:35,610.85,612.12,612.12,610.85,21,
8995,20210305  04:40,611.48,611.48,611.48,611.48,7,
8996,20210305  04:45,611.0,611.0,611.0,611.0,2,
8997,20210305  04:50,610.11,607.54,610.11,607.0,20,
8998,20210305  04:55,608.18,606.03,608.18,605.0,17,
8999,20210305  05:00,606.04,605.34,606.5,604.0,54,
9000,20210305  05:05,605.89,607.11,607.11,605.89,15,
9001,20210305  05:10,607.81,609.0,609.0,607.81,2,
9002,20210305  05:15,609.0,609.78,609.78,609.0,4,
9003,20210305  05:20,611.0,610.5,611.03,610.5,4,
9004,20210305  05:25,610.02,610.0,610.02,610.0,4,
9005,20210305  05:30,609.0,609.0,609.0,609.0,1,
9006,20210305  05:35,609.0,609.5,609.56,609.0,4,
9007,20210305  05:40,609.86,609.79,610.2,609.79,6,
9008,20210305  05:45,609.0,607.55,609.05,607.0,21,
9009,20210305  05:50,608.35,608.35,608.35,608.35,1,
9010,20210305  05:55,610.0,609.99,610.0,609.89,4,
9011,20210305  06:00,609.5,609.52,609.52,609.5,2,
9012,20210305  06:05,609.22,609.52,609.52,609.22,3,
9013,20210305  06:10,609.52,613.0,613.0,609.5,43,
9014,20210305  06:15,612.86,613.5,613.99,612.28,62,
9015,20210305  06:20,612.18,613.48,613.48,612.18,5,
9016,20210305  06:25,613.5,614.21,614.21,613.5,34,
9017,20210305  06:30,614.47,615.56,615.56,614.0,23,
9018,20210305  06:35,615.8,619.99,620.0,615.8,27,
9019,20210305  06:40,619.89,620.12,620.8,616.1,163,
9020,20210305  06:45,619.4,616.59,619.48,616.59,13,
9021,20210305  06:50,618.6,618.49,618.6,618.49,3,
9022,20210305  06:55,616.99,615.49,616.99,615.49,5,
9023,20210305  07:00,615.25,610.31,615.25,608.2,373,
9024,20210305  07:05,610.44,608.52,611.98,608.0,149,
9025,20210305  07:10,608.53,610.0,610.98,608.1,151,
9026,20210305  07:15,610.35,611.05,611.06,610.35,52,
9027,20210305  07:20,610.75,613.31,613.31,610.75,131,
9028,20210305  07:25,613.48,615.96,615.97,613.02,126,
9029,20210305  07:30,616.0,615.0,617.28,615.0,114,
9030,20210305  07:35,615.0,614.0,615.2,613.11,27,
9031,20210305  07:40,614.28,614.0,614.5,612.85,55,
9032,20210305  07:45,614.5,613.5,614.52,613.5,22,
9033,20210305  07:50,613.8,615.0,616.0,613.8,59,
9034,20210305  07:55,616.0,616.85,616.98,615.0,58,
9035,20210305  08:00,614.0,618.02,618.6,608.01,525,
9036,20210305  08:05,617.9,618.0,619.23,617.85,209,
9037,20210305  08:10,618.06,616.0,618.06,616.0,107,
9038,20210305  08:15,615.66,613.5,616.25,612.6,108,
9039,20210305  08:20,613.0,616.93,617.0,612.94,163,
9040,20210305  08:25,616.97,615.95,616.97,615.0,60,
9041,20210305  08:30,615.31,605.41,615.95,605.2,630,
9042,20210305  08:35,606.0,610.41,611.03,605.95,415,
9043,20210305  08:40,610.55,613.01,616.9,608.55,453,
9044,20210305  08:45,612.55,615.0,616.9,611.89,427,
9045,20210305  08:50,615.0,620.54,620.54,613.05,767,
9046,20210305  08:55,620.54,620.5,621.88,618.6,512,
9047,20210305  09:00,620.97,628.0,628.99,620.2,693,
9048,20210305  09:05,627.0,627.0,629.5,624.36,427,
9049,20210305  09:10,627.9,626.76,629.4,625.0,371,
9050,20210305  09:15,627.54,628.32,632.0,626.4,570,
9051,20210305  09:20,628.22,628.98,630.5,627.7,302,
9052,20210305  09:25,628.99,626.09,632.22,624.36,410,
9053,20210305  09:30,625.86,613.02,627.85,612.33,13152,
9054,20210305  09:35,612.68,599.58,614.39,596.0,11622,
9055,20210305  09:40,599.52,605.98,607.0,597.06,13126,
9056,20210305  09:45,605.77,594.47,609.0,593.64,9853,
9057,20210305  09:50,594.35,591.48,601.48,590.83,11138,
9058,20210305  09:55,591.94,590.79,594.8,581.33,14736,
9059,20210305  10:00,590.59,590.52,593.35,581.57,10791,
9060,20210305  10:05,590.2,588.87,596.65,588.03,9864,
9061,20210305  10:10,589.07,585.47,594.0,582.0,9954,
9062,20210305  10:15,585.68,589.67,592.99,581.41,8461,
9063,20210305  10:20,589.59,579.51,591.48,578.24,11007,
9064,20210305  10:25,579.57,580.07,587.46,579.26,7949,
9065,20210305  10:30,580.18,574.34,583.31,571.02,12040,
9066,20210305  10:35,574.57,572.01,579.0,571.25,8830,
9067,20210305  10:40,572.16,576.06,581.53,570.0,10786,
9068,20210305  10:45,575.59,576.42,578.96,571.85,7088,
9069,20210305  10:50,576.39,581.3,583.65,573.42,9293,
9070,20210305  10:55,581.41,575.27,583.25,575.15,6652,
9071,20210305  11:00,575.38,572.01,577.55,571.0,5750,
9072,20210305  11:05,571.7,566.22,575.19,565.24,8596,
9073,20210305  11:10,565.95,559.84,569.41,558.61,10819,
9074,20210305  11:15,559.87,555.62,562.62,550.75,14789,
9075,20210305  11:20,555.61,554.01,560.87,554.0,10250,
9076,20210305  11:25,554.0,546.71,554.64,539.49,14866,
9077,20210305  11:30,546.39,554.58,557.86,546.14,11605,
9078,20210305  11:35,554.69,562.7,565.0,553.0,10245,
9079,20210305  11:40,562.71,566.28,566.59,555.0,9561,
9080,20210305  11:45,566.49,561.38,568.97,561.21,8524,
9081,20210305  11:50,561.52,556.78,563.69,555.5,6243,
9082,20210305  11:55,557.0,568.85,570.97,555.78,8487,
9083,20210305  12:00,568.61,567.32,571.27,565.5,8800,
9084,20210305  12:05,567.23,561.71,568.78,561.5,6025,
9085,20210305  12:10,562.1,559.13,564.95,557.85,6018,
9086,20210305  12:15,559.16,567.06,567.38,557.85,5731,
9087,20210305  12:20,567.27,572.33,572.98,565.79,6287,
9088,20210305  12:25,572.49,581.87,584.79,572.41,10288,
9089,20210305  12:30,581.82,587.88,590.1,580.01,8892,
9090,20210305  12:35,587.86,593.93,593.99,582.23,8191,
9091,20210305  12:40,593.74,597.03,597.45,591.42,8079,
9092,20210305  12:45,596.95,589.09,597.94,588.2,7656,
9093,20210305  12:50,589.03,585.64,590.34,584.11,5509,
9094,20210305  12:55,585.21,589.51,590.76,585.12,3152,
9095,20210305  13:00,589.51,580.48,594.89,579.11,6589,
9096,20210305  13:05,580.82,583.3,584.11,579.0,4833,
9097,20210305  13:10,583.0,587.3,587.76,579.0,4390,
9098,20210305  13:15,587.49,591.67,591.78,585.87,3870,
9099,20210305  13:20,591.69,593.05,593.78,586.33,3898,
